UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Jul 2026 00:00:00.000000000,4888.0974562915435,3562.126706447837,3275.137431069996,-5.204344103359393,2.653965012030504,4.880888762840617,-0.0059834047472556605,-0.004364235874685126,-0.004025387450887483,28.70642040455326,103.60686183464296,504.90371567794614,6878.136977617686,3.521875115976368e-09,52.999999986557896,12.000000076487062,0.0,36.59999989611659
15 Jul 2026 00:01:00.000000000,4565.295408912683,3713.3982326091427,3560.5378434707536,-5.551758975375636,2.386589841950744,4.628972887015995,-0.005586255607234294,-0.004548038811460457,-0.004374496517476273,31.450311438599844,106.40817592835772,505.7816295168649,6877.343676190654,0.0001176060727017741,52.99750015935753,11.997505831483002,206.99710849430832,193.40912419728943
15 Jul 2026 00:02:00.000000000,4222.377899042203,3848.3080949074,3830.206137704179,-5.87461626516029,2.108777077868457,4.356679186505349,-0.005164720758926166,-0.004711698392980254,-0.0047040785717529674,34.11584934537848,109.38933110893457,506.66601091949826,6876.534131785362,0.00023500792454889534,52.99494744171606,11.994591978026437,211.79355703585122,192.41895295954598
15 Jul 2026 00:03:00.000000000,3860.861178044672,3966.26671225,4082.955633403128,-6.171508388472235,1.8217559301640003,4.065221592697183,-0.004720699434232528,-0.004854531934075068,-0.005012715770424802,36.68966055000231,112.57533195106015,507.54280503712795,6875.722613298431,0.00035051716662448337,52.99238668579971,11.991253469360327,216.5565196294238,191.462324362231
15 Jul 2026 00:04:00.000000000,3482.3424804550336,4066.759429650697,4317.6749810730125,-6.441144385899443,1.5267937827621223,3.7558962032465577,-0.004256179709607334,-0.004975951478027924,-0.005299089502204039,39.156398587115014,115.9923496081955,508.39799015311326,6874.923411126505,0.0004624466767298067,52.98986287772474,11.987492739978842,221.28911385640754,190.53613036804353
15 Jul 2026 00:05:00.000000000,3088.4928723119906,4149.348637287429,4533.332911114384,-6.682354958611115,1.2251904737119552,3.4300751991288028,-0.0037732285149579743,-0.005075464919458812,-0.005561984644935394,41.49849936381749,119.66690367495106,509.21781765750086,6874.15058624306,0.0005691426068853603,52.9874203457964,11.983319660855392,225.99411461959926,189.6376029503543
15 Jul 2026 00:06:00.000000000,2681.049815255409,4213.675544687575,4728.982610533198,-6.894096906591421,0.9182725231574012,3.0892005261429905,-0.0032739817229427413,-0.005152676635743878,-0.005800293156648953,43.69599715839642,123.62448395201491,509.9890463332121,6873.41772408669,0.0006690123581627644,52.98510198060371,11.978751364016652,230.67397645866438,188.7642918033575
15 Jul 2026 00:07:00.000000000,2261.8094820665383,4259.461607740025,4903.765714359382,-7.075456976517568,0.6073873365731995,2.7347773793857506,-0.002760634395086375,-0.005207287682395665,-0.006013017051222696,45.726466968308216,127.8874436002313,510.69916701245455,6872.737697495186,0.0007605515655484164,52.98294848063899,11.97381193958555,235.33085219115776,187.91404577899695
15 Jul 2026 00:08:00.000000000,1832.618858769166,4286.509607804945,5056.915901020431,-7.225655130504959,0.2938974077179178,2.368367525894733,-0.0022354312428428083,-0.005239095610386211,-0.006199270818051413,47.56518503800817,132.47204105348163,511.3366139155094,6872.122442717563,0.0008423696323066603,52.98099763665522,11.968532010680049,239.96660251320029,187.08500341455888
15 Jul 2026 00:09:00.000000000,1395.3676676767084,4294.70438354979,5187.762082918899,-7.344047249858066,-0.02082545771209357,1.99158249695053,-0.0017006573428008842,-0.005247993963688973,-0.006358283350776373,49.185620692693455,137.38465224837597,511.8909592849406,6871.582752270947,0.0009132133790713373,52.97928366728801,11.96294819365583,244.58279478518665,186.27559432236242
15 Jul 2026 00:10:00.000000000,951.9801447583875,4284.013217298231,5295.731185276158,-7.430127289764605,-0.335405880238405,1.6060766774720003,-0.0011586291252173849,-0.005233971511882741,-0.006489399451299693,50.56037333554796,142.6174587887505,512.3530882670408,6871.128088089586,0.0009719884060853033,52.9778366175669,11.957102453200081,249.18068860952292,185.48455383139557
15 Jul 2026 00:11:00.000000000,504.4067038965198,4254.485878622145,5380.350507780427,-7.483528901434431,-0.6484705921445088,1.2135403160903493,-0.0006116856375341324,-0.005197111269534268,-0.006592080976155041,51.66262612589914,148.14433790433307,512.7153513600492,6870.766418045989,0.001017777806984061,52.9766818308363,11.951041363610125,253.761204338629,184.71095473713123
15 Jul 2026 00:12:00.000000000,54.61551941849059,4206.254328688994,5441.249664944432,-7.504026537798331,-0.9586540589832729,0.8156924754653944,-6.218006617416546e-05,-0.005137589345430996,-0.0066659076861872,52.46808220602111,153.91812368405118,512.9716921374842,6870.504078515736,0.0010498579188951093,52.97583950332065,11.944815289219498,258.3248682950698,183.95426237318938
15 Jul 2026 00:13:00.000000000,-395.41594251551413,4139.53208948283,5478.162102104308,-7.491536057413881,-1.2646040279149768,0.4142739389998085,0.0004875285141472394,-0.005055673657366565,-0.006710577854771457,52.95718272234946,159.87061667156354,513.1177483587195,6870.345665216423,0.0010677108455380588,52.97532432912319,11.93847749832791,262.8717246787172,183.2144230237221
15 Jul 2026 00:14:00.000000000,-843.7094139620826,4054.6132825083046,5490.926184881059,-7.44611483899881,-1.5649869956177789,0.011040087043355464,0.0010350832071393402,-0.004951722537951567,-0.006725908679991104,53.11722611659347,165.91636825978978,513.1509249919729,6870.293954081976,0.0010710335473036899,52.975145241867644,11.932083226187752,267.401197801612,182.49200202956266
15 Jul 2026 00:15:00.000000000,-1288.294307632434,3951.871341982452,5479.4858606290245,-7.367961416124936,-1.8584935897159793,-0.39224624670363606,0.0015781372299753737,-0.004826183246034242,-0.006711836534372446,52.943908363816796,171.96022758782792,513.0704380944733,6870.349853445143,0.001059743354502352,52.97530525750403,11.92568870345101,271.9118773570222,181.78839887490832
15 Jul 2026 00:16:00.000000000,-1727.2161631493482,3831.7574078634907,5443.890890977407,-7.257414638286474,-2.1438438582261763,-0.7938219295237013,0.0021143617744157637,-0.00467959038736354,-0.006668417072951591,52.441874530942634,177.90724603919838,512.8773289172475,6870.512388296899,0.0010339798278730346,52.97580142103506,11.919350167091409,276.4011798153876,181.10618615485583
15 Jul 2026 00:17:00.000000000,-2158.5450288256347,3694.798404397346,5384.296655076169,-7.114952361025944,-2.4197924614078135,-1.1919306865162822,0.002641453853315494,-0.004512564236945167,-0.006595825206204819,51.62412373105338,-176.3274690915893,512.5744480265653,6870.77871687973,0.0009941029658620084,52.97662485810513,11.913122871133705,280.86480229509647,180.4496560687175
15 Jul 2026 00:18:00.000000000,-2580.3837507324915,3541.5948102170933,5300.963523636057,-6.9411896642859485,-2.685133759646725,-1.5848302516760022,0.0031571441896487053,-0.004325808945204675,-0.006494354930193748,50.51043764602302,-170.81133764424212,512.166409659427,6871.144179356405,0.0009406878468807933,52.977760930564145,11.90706011452969,285.2958129374021,179.82573040277282
15 Jul 2026 00:19:00.000000000,-2990.876140608236,3372.8181264788755,5194.255804374972,-6.736876594925426,-2.938706789592654,-1.970799504011665,0.0036592051985185,-0.0041201106000772515,-0.006364418991401545,49.125248701441095,-165.5906786030665,511.65951695530146,6871.60237778272,0.000874515911087327,52.97918949330189,11.901212303208338,289.68307101444066,179.24554076597718
