UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Jul 2026 00:00:00.000000000,-4702.224392609542,2397.908126544665,4409.9763054745135,-5.4100653262883025,-3.942502862265754,-3.624867898866614,0.005754964322057765,-0.0029306745554595797,-0.005407036729329983,39.92178547045689,-139.48400274453869,508.7660122844267,6878.136980855276,3.4268453676495657e-09,53.00000000574966,12.000000004500455,0.0,126.59999999643654
15 Jul 2026 00:01:00.000000000,-5016.239900343551,2156.253668288121,4182.910665696212,-5.053261278342146,-4.109704786442443,-3.9412282323673997,0.0061406063775443056,-0.0026357380936841025,-0.005129786072531213,37.49150178716796,-135.9874530278341,507.88731524395183,6878.929950611705,0.00011615659935821508,53.00248065933588,11.996094174382236,120.95071374857001,9.456582398557444
15 Jul 2026 00:02:00.000000000,-5308.168487971261,1905.1050478261989,3937.3759975341186,-4.674101121758708,-4.258856741538912,-4.2402746748691715,0.006499439948795668,-0.002329029610843503,-0.004829732155248298,34.9487603122516,-132.7305273057596,506.9975671074031,6879.739779609394,0.00023296895292303105,53.00501456383045,11.992607475631432,125.7703602248579,8.44419191930835
15 Jul 2026 00:03:00.000000000,-5576.718011390306,1645.5656794624356,3674.4514429443134,-4.2742420628361675,-4.389291361980401,-4.520676385495172,0.006829833486942082,-0.0020118790894838845,-0.004508158947534477,32.30960959682685,-129.68681060129197,506.11082572405553,6880.552189108768,0.0003487348710131847,53.007556890004885,11.989545077346326,130.56414199427678,7.457617851754789
15 Jul 2026 00:04:00.000000000,-5820.698627364775,1378.7765942250676,3395.293623469533,-3.855435770106793,-4.50042267572545,-4.781182602044206,0.007130273242539654,-0.0016856696657200625,-0.004166452724759989,29.58804281834219,-126.83084653646719,505.2411926133349,6881.352841305691,0.00046175455856019607,53.010062651900064,11.986904663361369,135.3359188354432,6.492994876577589
15 Jul 2026 00:05:00.000000000,-6039.028244421837,1105.9114638879323,3101.131654003884,-3.4195210469291477,-4.591749131850612,-5.020628639565426,0.007399372012791619,-0.0013518320647006492,-0.0038060972052773954,26.796258460953457,-124.13866809547179,504.4025704154323,6882.127592865086,0.0005703559875665411,53.01248750097174,11.984676471043752,140.08930378147426,5.5467070334871105
15 Jul 2026 00:06:00.000000000,-6230.73751852601,828.1714536244134,2793.2618057595582,-2.968415988659786,-4.6628562794369754,-5.237941575170297,0.007635877549088498,-0.0010118385351103863,-0.0034286679380832845,23.944920845480453,-121.58802174584102,503.60842200994995,6882.8627458236015,0.0006729232389451957,53.01478850929973,11.9828434617121,144.82769421639202,4.615356584010543
15 Jul 2026 00:07:00.000000000,-6394.974363267025,546.7799251050975,2473.041838646658,-2.504109648447981,-4.713419068111222,-5.432145573619572,0.00783868049999005,-0.000667196299035046,-0.003035825927687959,21.04340436444245,-119.15839332098936,502.8715356601757,6883.545291348724,0.0007679239241599541,53.01692492799264,11.981381619717736,149.55432689937894,3.695708894015835
15 Jul 2026 00:08:00.000000000,-6531.007945973057,262.97701358753835,2141.8850260214963,-2.028653243274818,-4.743203741996399,-5.602366807979217,0.00800682176207178,-0.00031944054767460683,-0.002629310501101118,18.100014190317523,-116.83091280388147,502.2038005297631,6884.163141921215,0.0008539352107604187,53.01885890734868,11.98026037498184,154.2723335897583,2.7846366651621715
15 Jul 2026 00:09:00.000000000,-6638.232143294656,-21.98589581693308,1801.2538974827187,-1.5441509395162365,-4.752069301054073,-5.747837930455742,0.00813949911221081,2.9872973009187986e-05,-0.0022109314399563528,15.122181628003567,-114.58819001402546,501.61599681597636,6884.705347673565,0.0009296679974117907,53.02055616599971,11.979443141556711,158.98479702447648,1.8790637664836696
