UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Jul 2026 00:00:00.000000000,5564.529727954964,2433.0583956075784,3228.7775328660628,-4.474578805072643,3.7064158563154437,4.918579975089005,-0.006812585196397761,-0.002982213676851536,-0.0039686507136058365,28.28249732385883,91.12593936909178,504.7716082292399,6878.136978388889,3.427135165465022e-09,52.99999998814701,8.019214232091777e-08,0.0,35.9999998894904
15 Jul 2026 00:01:00.000000000,5283.990335525521,2649.9182061251117,3516.539861932302,-4.873281931947157,3.519608831793495,4.669982791460703,-0.006466907049719548,-0.003246780939014989,-0.004320699337881132,31.039003907703293,93.89985147234509,505.64558226953113,6877.346882836949,0.00011751122090159565,52.99751303313688,359.9975714086269,205.51956014808948,194.28663367629778
15 Jul 2026 00:02:00.000000000,4980.1677987325775,2855.101678964499,3788.763764816079,-5.2504013104745,3.317348732155137,4.400824436710274,-0.006092928619290442,-0.003496890341951704,-0.004653454842754159,33.71913620070748,96.84994210541736,506.5277262482595,6876.5383106686695,0.00023496102421283118,52.99496621706676,359.9947247166546,210.32730554560322,193.285127219117
15 Jul 2026 00:03:00.000000000,4654.4071063377705,3047.7082959014406,4044.251147904738,-5.604288443356538,3.1005350686297253,4.1123052486476235,-0.0056923476507004505,-0.003731467962220966,-0.004965484328032611,36.30980541007769,100.00103062909422,507.40400384272283,6875.725514960037,0.00035066549003937307,52.99240428535464,359.9914537868848,215.09902721087784,192.31970263981634
15 Jul 2026 00:04:00.000000000,4308.149036587239,3226.8933997280133,4281.878460363268,-5.933399933220349,2.8701296341460267,3.8057086584046473,-0.005266969952849449,-0.003949513479018388,-0.005255453342365791,38.79598740835138,103.37920328450816,508.26037606956186,6874.922809935761,0.00046293797875709774,52.98987224216085,359.9877598757752,219.83788568279329,191.38720989669036
15 Jul 2026 00:05:00.000000000,3942.9236621411574,3391.871796605955,4500.601500144089,-6.236303686081626,2.627151988578931,3.4823951513420517,-0.004818699880281583,-0.004150103428635776,-0.0055221302458370305,41.16047153915589,107.01106898733883,509.0830418794237,6874.144319538584,0.0005701210951013604,52.9874145583296,359.98365168963073,224.54666064708806,190.4848771194646
15 Jul 2026 00:06:00.000000000,3560.343499922975,3541.921082002239,4699.4598501336595,-6.51168454213555,2.372674763709206,3.143795986259252,-0.0043495307771881575,-0.004332393956675417,-0.005764389900048918,43.38366183446764,110.92248032967184,509.85867369109616,6873.403730127202,0.0006706147886751097,52.985074388991656,359.9791452297191,229.22777644296272,189.610285117588
15 Jul 2026 00:07:00.000000000,3162.096340276384,3676.3846802734524,4877.580931099896,-6.758349334292008,2.107818816959737,2.7914067118352683,-0.003861535472344442,-0.004495623105539306,-0.005981216735435375,45.44349241661344,115.13654875309601,510.5746438876789,6872.714051564462,0.0007629035376423722,52.98289281453903,359.97426350926685,233.88331778192727,188.76135172895465
15 Jul 2026 00:08:00.000000000,2749.937789688424,3794.6745896248804,5034.183660337708,-6.975231379681299,1.8337482605570585,2.426780516028593,-0.003356856896456298,-0.004639112681009885,-0.0061717072540408415,47.31554512197479,119.67081725556562,511.2192385421804,6872.087390765071,0.0008455821519478577,52.98090811826551,359.96903614736794,238.51503418579404,187.93632749989416
15 Jul 2026 00:09:00.000000000,2325.683560763008,3896.2738257276437,5168.581707014309,-7.161394413194304,1.5516653899038517,2.051521440351146,-0.0028376988745310015,-0.004762269745653775,-0.00633507203131438,48.97348050221853,124.53357958056677,511.78185493444226,6871.534741516693,0.0009173797571450419,52.97915511331644,359.96349884695826,243.12433129027337,187.1338045481591
